1734289374679;103347.60
1734289374979;103351.40
1734289375479;103351.30
1734289375779;103351.40
1734289376079;103351.30
1734289376479;103351.40
1734289376879;103351.30
1734289377079;103351.40
1734289379879;103351.30
1734289380279;103351.40
1734289380479;103360.00
1734289380579;103360.70
1734289380679;103361.70
1734289380879;103365.10
1734289380979;103365.20
1734289381479;103370.90
1734289381579;103366.00
1734289381779;103365.10
1734289381979;103365.20
1734289382179;103365.10
1734289382979;103365.20
1734289383279;103365.10
1734289384879;103365.20
1734289385279;103365.10
1734289385379;103352.60
1734289385779;103345.10
1734289385879;103338.10
1734289386080;103337.40
1734289386279;103337.50
1734289386479;103344.40
1734289386579;103347.90
1734289386779;103348.30
1734289387079;103348.20
1734289387379;103339.60
1734289387479;103339.10
1734289387979;103338.90
1734289388179;103338.80
1734289388680;103338.90
1734289389780;103338.80
1734289389980;103338.90
1734289390179;103338.80
1734289390779;103338.90
1734289392379;103338.80
1734289393479;103334.40
1734289393780;103338.00
1734289394079;103340.10
1734289394179;103340.80
1734289394479;103340.70
1734289394879;103340.80
1734289396279;103337.20
1734289396579;103337.30
1734289397279;103337.20
1734289397379;103337.30
1734289397879;103337.20
1734289398479;103337.30
1734289399379;103333.00
1734289399679;103333.10
1734289401580;103333.00
1734289402079;103333.10
1734289402279;103333.00
1734289402480;103333.10
1734289403080;103333.00
1734289404679;103333.10
1734289405579;103333.00
1734289406879;103333.10
1734289407579;103333.00
1734289411080;103333.10
1734289411480;103333.00
1734289412980;103333.10
1734289413479;103333.00
1734289415279;103333.10
1734289415880;103333.00
1734289416379;103337.00
1734289416579;103340.70
1734289417379;103348.80
1734289417779;103348.70
1734289418479;103348.80
1734289419679;103350.00
1734289419779;103349.90
1734289420079;103350.00
1734289421279;103349.90
1734289422179;103350.00
1734289423280;103349.90
1734289423579;103350.00
1734289423879;103349.90
1734289428079;103338.30
1734289429079;103336.70
1734289429280;103334.00
1734289430179;103333.10
1734289430579;103333.00
1734289431380;103333.10
1734289432680;103333.00
1734289432779;103333.10
1734289434080;103333.00
1734289434879;103333.10
1734289435579;103333.00
1734289436180;103333.10
1734289436279;103333.00
1734289436379;103333.10
1734289437979;103333.00
1734289438979;103333.10
1734289439480;103333.00
1734289442179;103333.10
1734289442479;103333.00
1734289444079;103333.10
1734289444479;103333.00
1734289444579;103335.70
1734289445479;103337.10
1734289446379;103337.00
1734289448379;103337.10
1734289448679;103337.00
1734289448879;103337.10
1734289451079;103337.00
1734289451479;103340.00
1734289451579;103341.10
1734289451679;103345.20
1734289452479;103349.90
1734289457479;103349.80
1734289459279;103349.70
1734289459880;103349.80
1734289460580;103349.70
1734289462679;103349.80
1734289463179;103349.70
1734289465079;103349.80
1734289466079;103349.70
1734289467180;103338.10
1734289470480;103338.00
1734289470579;103338.10
1734289470679;103338.00
1734289470780;103338.10
1734289472379;103338.00
1734289472779;103338.10
1734289474079;103334.00
1734289474379;103333.10
1734289474579;103333.00
1734289474680;103333.10
1734289474779;103333.00
1734289479579;103333.10
1734289481280;103333.00
1734289482779;103333.10
1734289483980;103333.00
1734289484879;103327.90
1734289484979;103323.70
1734289485080;103317.50
1734289485179;103311.10
1734289485279;103310.90
1734289485679;103310.00
1734289486079;103309.90
1734289487179;103309.80
1734289487680;103309.90
1734289487880;103309.80
1734289488279;103309.90
1734289488379;103309.80
1734289491679;103309.90
1734289493979;103309.80
1734289494779;103309.20
1734289494979;103304.10
1734289495579;103301.20
1734289495679;103295.40
1734289495979;103294.90
1734289496279;103294.80
1734289496579;103294.10
1734289497279;103292.10
1734289497779;103292.20
1734289497979;103285.20
1734289498379;103285.60
1734289498779;103286.00
1734289498979;103285.90
1734289499480;103286.00
1734289499779;103285.90
1734289500079;103286.00
1734289500779;103285.90
1734289501880;103297.80
1734289502379;103298.50
1734289502979;103298.40
1734289503580;103293.70
1734289503880;103293.80
1734289505379;103287.20
1734289505779;103286.00
1734289506280;103286.10
1734289506679;103293.60
1734289506779;103297.80
1734289506879;103298.50
1734289509579;103298.40
1734289509679;103298.50
1734289509779;103300.00
1734289509879;103308.40
1734289510980;103308.50
1734289511579;103308.40
1734289512380;103308.50
1734289513279;103308.40
1734289514779;103308.50
1734289517979;103308.40
1734289518479;103308.50
1734289519479;103308.40
1734289520479;103313.20
1734289520579;103314.30
1734289520879;103314.90
1734289522579;103315.00
1734289522879;103314.90
1734289523479;103315.00
1734289523779;103314.90
1734289524280;103315.00
1734289525579;103314.90
1734289527280;103319.40
1734289527980;103319.90
1734289528879;103320.00
1734289529379;103319.90
1734289530379;103320.00
1734289531579;103319.90
1734289531879;103320.00
1734289532679;103319.90
1734289534279;103329.10
1734289534382;103330.80
1734289534779;103335.40
1734289535680;103335.30
1734289537079;103335.40
1734289537679;103335.30
1734289537979;103338.20
1734289538079;103344.20
1734289538279;103349.40
1734289538479;103350.00
1734289538979;103349.90
1734289540179;103350.00
1734289541079;103351.80
1734289541179;103359.70
1734289541279;103360.00
1734289541579;103359.90
1734289543479;103360.00
1734289544979;103362.90
1734289545079;103369.60
1734289546679;103369.50
1734289547079;103369.60
1734289548179;103369.50
1734289548579;103369.60
1734289549479;103358.80
1734289551679;103357.80
1734289552879;103357.90
1734289553579;103357.80
1734289553979;103353.60
1734289554079;103348.40
1734289554179;103340.00
1734289554279;103339.70
1734289554880;103339.60
1734289555579;103339.70
1734289557479;103339.60
1734289559679;103332.00
1734289560079;103330.90
1734289561979;103330.00
1734289562579;103330.10
1734289563479;103330.00
1734289564979;103330.10
1734289566679;103330.00
1734289568079;103330.10
1734289568479;103330.00
1734289569079;103330.10
1734289569379;103331.10
1734289569579;103331.00
1734289570879;103331.10
1734289571179;103331.00
1734289571879;103331.10
1734289572080;103331.00
1734289574279;103331.10
1734289574579;103339.90
1734289574679;103349.40
1734289574779;103352.80
1734289575179;103356.60
1734289575579;103357.80
1734289576879;103357.90
1734289577679;103357.80
1734289577879;103357.90
1734289578679;103357.80
1734289578979;103357.90
1734289580479;103357.80
1734289582679;103357.90
1734289584279;103359.70
1734289585879;103360.00
1734289585979;103362.00
1734289586379;103361.90
1734289587479;103362.00
1734289587779;103364.40
1734289588879;103359.80
1734289589379;103359.70
1734289590779;103359.80
1734289593579;103359.70
1734289593679;103355.10
1734289593779;103344.30
1734289594179;103333.50
1734289594479;103343.20
1734289594579;103343.60
1734289598779;103336.00
1734289599879;103330.90
1734289600279;103330.10
1734289606679;103330.00
1734289607379;103330.10
1734289607879;103330.00
1734289607979;103330.10
1734289609979;103331.80
1734289610079;103333.90
1734289610179;103335.90
1734289610479;103337.60
1734289610779;103337.70
1734289611079;103337.60
1734289611979;103337.70
1734289612079;103337.60
1734289612279;103339.50
1734289614779;103339.40
1734289615679;103343.20
1734289615779;103343.80
1734289620079;103347.10
1734289620279;103347.20
1734289621279;103356.70
1734289621379;103359.70
1734289621479;103359.90
1734289622479;103360.00
1734289625280;103368.30
1734289627881;103371.60
1734289629279;103371.70
1734289631279;103371.60
1734289631979;103371.60
1734289631480;103371.70
1734289632580;103371.70
1734289633179;103377.00
1734289632679;103376.80
1734289633679;103378.00
1734289633779;103387.20
1734289635779;103387.30
1734289637479;103387.20
1734289636679;103387.20
1734289636779;103387.30
1734289638479;103387.30
1734289639980;103387.20
1734289641179;103387.30
1734289644979;103395.80
1734289645079;103396.10
1734289645279;103398.90
1734289645179;103396.80
1734289645379;103399.00
1734289645979;103398.90
1734289646380;103399.00
1734289647979;103399.90
1734289648079;103400.00
1734289648279;103412.00
1734289648479;103411.50
1734289648879;103411.40
1734289650679;103411.50
1734289651480;103411.40
1734289653379;103409.70
1734289652979;103411.50
1734289653579;103404.20
1734289654580;103404.10
1734289655379;103404.20
1734289655579;103404.10
1734289656179;103404.20
1734289656480;103404.10
1734289656680;103404.10
1734289656580;103404.20
1734289656979;103404.20
1734289657379;103404.10
1734289657879;103404.20
1734289658579;103404.10
1734289659179;103404.20
1734289659779;103404.10
1734289660979;103404.20
1734289661779;103404.10
1734289662079;103404.20
1734289662280;103404.10
1734289663179;103400.10
1734289662979;103400.00
1734289663279;103400.00
1734289664179;103400.00
1734289663679;103400.10
1734289664280;103400.10
1734289664980;103400.00
1734289665079;103400.10
1734289665279;103400.00
1734289665479;103400.10
1734289666480;103400.00
1734289666679;103400.10
1734289667079;103400.00
1734289668779;103400.10
1734289668879;103400.00
1734289669579;103400.10
1734289669879;103400.00
1734289671579;103402.10
1734289671680;103403.20
1734289674679;103408.00
1734289674779;103412.50
1734289673279;103403.30
1734289674879;103413.40
1734289674979;103416.00
1734289675279;103415.90
1734289675479;103418.80
1734289675680;103419.80
1734289675779;103419.70
1734289675879;103419.80
1734289676579;103404.30
1734289676279;103405.20
1734289677279;103400.90
1734289677579;103400.20
1734289677779;103406.10
1734289678479;103412.00
1734289678679;103408.30
1734289679180;103400.40
1734289679479;103400.50
1734289680580;103400.10
1734289681379;103408.00
1734289681979;103404.70
1734289682679;103404.60
1734289682780;103404.70
1734289683179;103404.60
1734289683379;103404.70
1734289684379;103404.60
1734289685179;103404.70
1734289685779;103415.80
1734289685879;103410.30
1734289686079;103410.40
1734289687779;103419.60
1734289688079;103417.40
1734289688179;103414.50
1734289688279;103412.50
1734289689679;103423.40
1734289689779;103420.20
1734289690279;103420.10
1734289691079;103420.10
1734289690479;103420.20
1734289691679;103428.00
1734289692880;103427.40
1734289693080;103427.30
1734289693579;103427.40
1734289693980;103427.30
1734289694479;103428.50
1734289694580;103428.60
1734289695979;103428.50
1734289696179;103428.60
1734289696279;103428.50
1734289696379;103428.60
1734289698079;103432.90
1734289698379;103432.80
1734289699779;103432.90
1734289700179;103432.80
1734289700579;103432.90
1734289700979;103432.80
1734289701079;103432.90
1734289701979;103432.80
1734289702879;103432.90
1734289704280;103432.80
1734289704379;103432.90
1734289704679;103433.20
1734289705379;103433.10
1734289705979;103433.20
1734289706779;103433.20
1734289706479;103433.10
1734289707379;103433.10
1734289708579;103433.20
1734289709979;103433.10
1734289710179;103433.20
1734289711479;103424.60
1734289711579;103422.90
1734289712279;103422.80
1734289713979;103422.90
1734289714179;103422.80
1734289714679;103422.90
1734289715679;103411.30
1734289716379;103411.40
1734289716679;103411.30
1734289716879;103411.40
1734289717079;103411.30
1734289718679;103406.20
1734289719379;103400.10
1734289719679;103400.00
1734289721979;103400.10
1734289722279;103400.00
1734289722879;103400.10
1734289723379;103400.00
1734289725679;103400.10
1734289725779;103396.20
1734289726179;103396.10
1734289727279;103396.20
1734289727779;103396.10
1734289728379;103396.20
1734289728579;103396.10
1734289729979;103396.20
1734289730979;103396.10
1734289734680;103396.20
1734289734979;103396.10
1734289735079;103396.20
1734289735379;103396.10
1734289735979;103396.20
1734289737280;103396.10
1734289738880;103396.20
1734289739479;103396.10
1734289740979;103387.50
1734289741079;103386.10
1734289741179;103383.00
1734289745079;103386.80
1734289745179;103390.60
1734289745480;103391.10
1734289746079;103387.00
1734289745979;103383.00
1734289746179;103392.70
1734289746679;103393.30
1734289747479;103393.20
1734289749979;103393.30
1734289750079;103393.20
1734289751879;103393.30
1734289751979;103393.20
1734289753079;103393.30
1734289753179;103393.20
1734289754480;103393.30
1734289755779;103393.30
1734289754980;103393.20
1734289757279;103397.90
1734289757779;103398.00
1734289759579;103398.10
1734289759979;103398.00
1734289760279;103403.90
1734289760179;103398.10
1734289762079;103403.80
1734289762379;103403.90
1734289764279;103403.80
1734289765479;103403.00
1734289766379;103403.10
1734289766779;103403.00
1734289767179;103403.10
1734289768380;103403.00
1734289770579;103389.70
1734289770479;103396.10
1734289771079;103387.80
1734289772079;103387.70
1734289772279;103387.80
1734289775779;103387.70
1734289776179;103387.80
1734289777580;103387.70
1734289778180;103389.30
1734289778979;103389.20
1734289779079;103389.30
1734289779579;103389.20
1734289780579;103389.30
1734289783879;103393.50
1734289784679;103393.40
1734289785279;103393.50
1734289785479;103393.40
1734289785580;103390.80
1734289785979;103380.80
1734289786279;103387.70
1734289789079;103390.70
1734289789179;103390.80
1734289789679;103390.70
1734289790479;103390.80
1734289790879;103390.70
1734289793479;103390.80
1734289795979;103390.70
1734289796479;103390.80
1734289797379;103390.80
1734289796979;103390.70
1734289797779;103390.70
1734289798479;103390.70
1734289798179;103390.80
1734289799479;103390.80
1734289800879;103390.70
1734289802579;103390.80
1734289805379;103387.70
1734289803779;103390.70
1734289805580;103381.20
1734289805679;103375.60
1734289807379;103380.30
1734289807479;103381.20
1734289808079;103381.10
1734289808379;103381.20
1734289808479;103381.10
1734289808879;103381.20
1734289809279;103381.10
1734289809579;103381.20
1734289810379;103381.10
1734289811279;103381.20
1734289814880;103381.10
1734289815279;103381.20
1734289815680;103381.10
1734289818180;103381.20
1734289819079;103381.10
1734289819879;103381.20
1734289819980;103381.10
1734289821979;103381.20
1734289822779;103381.10
1734289823879;103381.20
1734289825180;103381.10
1734289825579;103356.40
1734289825479;103356.60
1734289825679;103362.70
1734289826079;103363.80
1734289828080;103363.80
1734289827780;103363.70
1734289828679;103363.70
1734289828879;103362.70
1734289829079;103362.50
1734289829379;103360.00
1734289830079;103352.80
1734289829480;103350.10
1734289830179;103355.90
1734289831679;103355.90
1734289830879;103356.00
1734289831779;103356.00
1734289832079;103355.90
1734289832380;103356.00
1734289832879;103355.90
1734289833179;103356.00
1734289834679;103355.90
1734289834779;103356.00
1734289836079;103355.90
1734289837080;103356.00
1734289838180;103355.90
1734289838979;103356.00
1734289839580;103355.90
1734289840079;103356.00
1734289840279;103320.10
1734289840379;103321.40
1734289842379;103321.40
1734289841479;103321.50
1734289843379;103321.50
1734289843679;103315.30
1734289845479;103315.40
1734289845779;103315.30
1734289846079;103315.40
1734289846179;103321.00
1734289846279;103326.60
1734289846379;103330.30
1734289846479;103335.00
1734289846579;103340.40
1734289846679;103340.00
1734289848279;103317.30
1734289848379;103315.40
1734289848479;103314.30
1734289848979;103314.40
1734289850580;103308.50
1734289850879;103308.60
1734289851479;103308.50
1734289852879;103311.60
1734289853279;103312.10
1734289853479;103312.20
1734289853579;103312.40
1734289853679;103312.80
1734289854179;103313.10
1734289855079;103313.20
1734289855179;103313.10
1734289855779;103313.20
1734289855879;103280.30
1734289856579;103280.20
1734289856779;103265.80
1734289857879;103265.90
1734289858879;103265.80
1734289859380;103265.80
1734289859279;103265.90
1734289860480;103265.90
1734289860779;103265.80
1734289860979;103272.00
1734289861279;103276.90
1734289862079;103260.00
1734289861979;103262.80
1734289862679;103260.10
1734289863179;103260.20
1734289863579;103260.30
1734289863879;103260.20
1734289864879;103263.60
1734289865279;103273.00
1734289864979;103267.70
1734289865379;103273.90
1734289866279;103274.00
1734289867079;103273.90
1734289867679;103266.00
1734289867779;103266.80
1734289868279;103266.70
1734289868379;103266.80
1734289868479;103266.70
1734289870479;103266.80
1734289872079;103266.80
1734289871280;103266.70
1734289872280;103266.70
1734289873080;103266.80
1734289876079;103256.40
1734289874679;103250.00
1734289876279;103250.10
1734289877779;103239.80
1734289878180;103238.20
1734289878979;103238.10
1734289879779;103238.20
1734289880280;103238.10
1734289880379;103238.30
1734289881179;103238.20
1734289882179;103238.30
1734289882379;103238.20
1734289883179;103241.10
1734289883279;103243.10
1734289883379;103244.00
1734289883679;103244.10
1734289884879;103244.00
1734289885479;103247.60
1734289885179;103247.20
1734289887080;103247.50
1734289887579;103238.10
1734289887779;103238.20
1734289889480;103238.20
1734289888679;103238.10
1734289889679;103238.10
1734289890879;103245.10
1734289891180;103245.20
1734289894179;103245.10
1734289896680;103245.20
1734289898979;103245.10
1734289903580;103245.20
1734289904780;103245.10
1734289905080;103245.20
1734289905479;103245.10
1734289905679;103245.20
1734289905879;103245.10
1734289907979;103245.20
1734289911580;103245.10
1734289912180;103245.20
1734289912279;103245.40
1734289912379;103249.50
1734289912479;103259.00
1734289912579;103270.70
1734289913380;103265.70
1734289916379;103247.70
1734289916479;103245.20
1734289916879;103245.30
1734289917379;103245.20
1734289918280;103245.30
1734289919779;103245.20
1734289920779;103245.30
1734289920880;103245.20
1734289923579;103238.10
1734289923879;103238.20
1734289924679;103237.60
1734289925079;103233.90
1734289925679;103234.00
1734289925779;103233.90
1734289926179;103234.00
1734289926479;103233.90
1734289926879;103225.00
1734289927179;103225.10
1734289927379;103225.00
1734289927779;103225.10
1734289927879;103220.70
1734289928679;103220.00
1734289929779;103208.10
1734289930679;103208.40
1734289931079;103208.60
1734289931480;103208.50
1734289932579;103208.60
1734289932679;103208.50
1734289932979;103213.30
1734289933079;103221.40
1734289933179;103222.40
1734289934479;103222.90
1734289934180;103222.80
1734289935079;103222.80
1734289936680;103222.90
1734289938979;103229.50
1734289939279;103229.60
1734289940679;103229.50
1734289941479;103229.60
1734289942179;103231.70
1734289943979;103232.90
1734289944279;103233.00
1734289949379;103233.70
1734289949479;103233.60
1734289951779;103233.70
1734289953979;103233.60
1734289955779;103233.60
1734289955579;103233.70
1734289956980;103233.70
1734289957380;103233.60
1734289958379;103233.70
1734289958979;103233.60
1734289960079;103233.70
1734289960779;103233.60
1734289961379;103233.70
1734289965680;103233.60
1734289966680;103233.70
1734289970479;103233.60
1734289971679;103233.70
1734289973579;103233.60
1734289974179;103233.70
1734289976380;103233.70
1734289976179;103233.60
1734289980379;103233.60
1734289984180;103233.70
1734289986279;103241.10
1734289986379;103242.80
1734289987079;103242.70
1734289988280;103242.80
1734289990079;103242.80
1734289988779;103242.70
1734289991479;103242.70
1734289991580;103242.80
1734289993679;103243.10
1734289993579;103243.00
1734289994879;103243.30
1734289995179;103270.90
1734289995079;103258.10
1734289995679;103277.40
1734289997879;103277.30
1734289998379;103277.40
1734289999379;103277.30
1734290000579;103277.40
1734290005579;103279.10
1734290005679;103279.20
1734290007280;103279.10
1734290007679;103279.20
1734290008279;103279.10
1734290008380;103279.20
1734290012780;103279.10
1734290013879;103279.20
1734290015479;103279.10
1734290015679;103279.20
1734290017079;103279.00
1734290017179;103279.10
1734290017479;103279.00
1734290017779;103277.50
1734290021679;103277.40
1734290025579;103277.30
1734290026079;103277.40
1734290026779;103279.60
1734290027680;103279.80
1734290033779;103279.70
1734290033879;103285.50
1734290034180;103285.90
1734290034579;103286.00
1734290039279;103296.00
1734290039679;103297.80
1734290040779;103298.00
1734290041479;103298.10
1734290042479;103298.00
1734290042579;103298.10
1734290046079;103298.10
1734290045879;103298.00
1734290047779;103304.90
1734290048879;103310.10
1734290049479;103311.00
1734290049679;103310.90
1734290049779;103311.30
1734290050179;103311.20
1734290050679;103311.30
1734290050879;103311.60
1734290051079;103311.50
1734290052779;103311.60
1734290054379;103313.70
1734290056279;103313.80
1734290057279;103313.70
1734290057479;103313.80
1734290058379;103313.70
1734290059579;103313.80
1734290060379;103313.70
1734290061879;103315.30
1734290061979;103321.50
1734290062379;103322.10
1734290062679;103322.00
1734290064479;103322.10
1734290065079;103322.00
1734290065279;103328.70
1734290065379;103329.20
1734290065680;103329.40
1734290066179;103329.50
1734290066679;103331.80
1734290066279;103329.80
1734290067079;103332.30
1734290068179;103332.30
1734290067879;103332.20
1734290068379;103334.20
1734290068479;103338.00
1734290069379;103338.30
1734290069479;103348.00
1734290070079;103348.10
1734290070879;103348.20
1734290072779;103348.10
1734290073079;103347.70
1734290073179;103342.20
1734290073279;103341.40
1734290074179;103341.30
1734290074479;103341.40
1734290076279;103329.00
1734290076379;103322.60
1734290076579;103319.40
1734290076679;103317.50
1734290078179;103317.30
1734290078279;103317.20
1734290079879;103320.00
1734290079979;103327.70
1734290083779;103329.50
1734290084079;103329.40
1734290084679;103328.20
1734290085280;103328.10
1734290085580;103328.20
1734290086479;103328.10
